,Year,Total,Gender,Symbol,GDP,Country
0,1993,18.0,33.33333333333333,ALB,367.279225077581,Albania
1,1996,15.0,50.0,ALB,1009.97711053398,Albania
2,1997,15.0,0.0,ALB,717.380047745673,Albania
3,1999,34.0,0.0,ALB,1033.24253162418,Albania
4,2000,17.0,40.0,ALB,1126.68334010717,Albania
5,2001,20.0,0.0,ALB,1281.6598256178,Albania
6,2002,25.0,0.0,ALB,1425.12421860142,Albania
7,2003,23.0,0.0,ALB,1846.12012081207,Albania
8,2004,57.0,33.33333333333333,ALB,2373.58129170055,Albania
9,2005,44.0,16.666666666666664,ALB,2673.78781583529,Albania
10,2006,76.0,0.0,ALB,2972.74362094736,Albania
11,2007,59.0,16.666666666666664,ALB,3595.03829536404,Albania
12,2008,53.0,50.0,ALB,4370.53971639449,Albania
13,2009,24.0,16.666666666666664,ALB,4114.13403283023,Albania
14,2010,11.0,50.0,ALB,4094.34968570481,Albania
15,2011,24.0,33.33333333333333,ALB,4437.14116097061,Albania
16,2014,46.0,40.0,ALB,4578.63320812155,Albania
17,2015,37.0,33.33333333333333,ALB,3952.80357364813,Albania
18,2016,58.0,33.33333333333333,ALB,4124.05538986272,Albania
19,2017,67.0,16.666666666666664,ALB,4531.03220675893,Albania
20,2018,37.0,16.666666666666664,ALB,5287.66080067575,Albania
21,2019,37.0,33.33333333333333,ALB,5396.2142432843,Albania
22,1984,36.0,Nan,DZA,2510.03683324232,Algeria
23,1985,36.0,Nan,DZA,2617.72544861118,Algeria
24,1986,80.0,Nan,DZA,2783.4310226391,Algeria
25,1987,29.0,Nan,DZA,2829.87927404758,Algeria
26,1988,42.0,20.0,DZA,2437.37792301413,Algeria
27,1990,29.0,Nan,DZA,2431.55135968865,Algeria
28,1991,20.0,16.666666666666664,DZA,1749.28608748967,Algeria
29,1993,9.0,Nan,DZA,1825.87509656701,Algeria
30,1997,3.0,Nan,DZA,1634.46740988129,Algeria
31,2009,2.0,25.0,DZA,3898.47878787317,Algeria
32,2015,60.0,0.0,DZA,4197.41998491398,Algeria
33,2016,41.0,0.0,DZA,3967.20064743809,Algeria
34,2017,70.0,16.666666666666664,DZA,4134.93608656171,Algeria
35,2018,18.0,0.0,DZA,4171.79038755546,Algeria
36,2019,46.0,0.0,DZA,4021.9832660524,Algeria
37,1988,23.0,0.0,ARG,4005.20125846019,Argentina
38,1990,67.0,0.0,ARG,4330.96819128783,Argentina
39,1991,94.0,0.0,ARG,5730.72380988423,Argentina
40,1992,67.0,0.0,ARG,6815.32932969825,Argentina
41,1993,46.0,16.666666666666664,ARG,6957.41749889251,Argentina
42,1994,159.0,16.666666666666664,ARG,7464.4747368819,Argentina
43,1995,129.0,33.33333333333333,ARG,7383.70450960064,Argentina
44,1996,80.0,16.666666666666664,ARG,7690.15700254783,Argentina
45,1997,94.0,0.0,ARG,8176.77119517435,Argentina
46,1998,97.0,0.0,ARG,8250.67317414321,Argentina
47,1999,63.0,0.0,ARG,7735.32208018486,Argentina
48,2000,88.0,33.33333333333333,ARG,7666.51783423783,Argentina
49,2001,103.0,0.0,ARG,7168.97587232911,Argentina
50,2002,96.0,0.0,ARG,2579.48876933284,Argentina
51,2003,91.0,0.0,ARG,3333.15290388997,Argentina
52,2004,92.0,16.666666666666664,ARG,4258.16026060875,Argentina
53,2005,65.0,0.0,ARG,5086.62776073134,Argentina
54,2006,95.0,0.0,ARG,5890.97800169795,Argentina
55,2007,75.0,0.0,ARG,7210.59554755899,Argentina
56,2008,85.0,0.0,ARG,8977.50685093365,Argentina
57,2009,93.0,0.0,ARG,8184.38988923991,Argentina
58,2010,92.0,16.666666666666664,ARG,10385.9644319555,Argentina
59,2011,77.0,16.666666666666664,ARG,12848.7391514568,Argentina
60,2012,74.0,16.666666666666664,ARG,13082.664325572,Argentina
61,2013,46.0,0.0,ARG,13080.2547323367,Argentina
62,2014,81.0,0.0,ARG,12334.7982453893,Argentina
63,2015,70.0,16.666666666666664,ARG,13789.060424772,Argentina
64,2016,75.0,16.666666666666664,ARG,12790.2641396135,Argentina
65,2017,111.0,0.0,ARG,14613.0356486571,Argentina
66,2018,115.0,0.0,ARG,11795.1627452798,Argentina
67,2019,95.0,16.666666666666664,ARG,9963.67416171662,Argentina
68,1992,53.0,Nan,ARM,356.082212590475,Armenia
69,1993,78.0,Nan,ARM,347.466463257033,Armenia
70,1994,110.0,Nan,ARM,389.825286464953,Armenia
71,1995,111.0,Nan,ARM,441.89400183385,Armenia
72,1996,63.0,Nan,ARM,484.091640977405,Armenia
73,1997,97.0,Nan,ARM,501.156515236364,Armenia
74,1998,100.0,Nan,ARM,584.384267258527,Armenia
75,1999,67.0,Nan,ARM,575.62847915563,Armenia
76,2000,108.0,Nan,ARM,603.298025247115,Armenia
77,2001,44.0,0.0,ARM,676.150011307766,Armenia
78,2002,33.0,Nan,ARM,765.31617768154,Armenia
79,2003,61.0,Nan,ARM,910.171261745184,Armenia
80,2004,98.0,Nan,ARM,1166.63820390025,Armenia
81,2005,82.0,0.0,ARM,1608.16340758242,Armenia
82,2006,90.0,0.0,ARM,2109.5263835731,Armenia
83,2007,73.0,16.666666666666664,ARM,3064.27996263859,Armenia
84,2008,56.0,0.0,ARM,3908.94906011431,Armenia
85,2009,59.0,16.666666666666664,ARM,2917.36624185176,Armenia
86,2010,63.0,0.0,ARM,3143.0294799683,Armenia
87,2011,61.0,0.0,ARM,3462.68177840431,Armenia
88,2012,80.0,0.0,ARM,3643.71540108565,Armenia
89,2013,88.0,0.0,ARM,3833.15707396348,Armenia
90,2014,110.0,0.0,ARM,4017.22991449473,Armenia
91,2015,104.0,0.0,ARM,3666.14182210905,Armenia
92,2016,118.0,0.0,ARM,3679.95234740376,Armenia
93,2017,99.0,16.666666666666664,ARM,4041.99507105058,Armenia
94,2018,130.0,16.666666666666664,ARM,4391.92326991474,Armenia
95,2019,104.0,16.666666666666664,ARM,4828.50488626598,Armenia
96,1984,103.0,0.0,AUS,12421.4738665585,Australia
97,1985,117.0,16.666666666666664,AUS,11441.1933019722,Australia
98,1986,117.0,16.666666666666664,AUS,11391.6550473244,Australia
99,1987,143.0,0.0,AUS,11650.8011879489,Australia
100,1988,100.0,0.0,AUS,14284.5206885373,Australia
101,1989,119.0,0.0,AUS,17834.2105593225,Australia
102,1990,121.0,16.666666666666664,AUS,18248.9407092421,Australia
103,1991,129.0,16.666666666666664,AUS,18859.4079561383,Australia
104,1992,118.0,0.0,AUS,18623.7917363989,Australia
105,1993,125.0,0.0,AUS,17699.5577392784,Australia
106,1994,173.0,0.0,AUS,18129.4021863239,Australia
107,1995,145.0,0.0,AUS,20448.1219685874,Australia
108,1996,93.0,0.0,AUS,22021.7839065228,Australia
109,1997,187.0,0.0,AUS,23646.6230457327,Australia
110,1998,146.0,0.0,AUS,21479.1142020092,Australia
111,1999,116.0,0.0,AUS,20712.6697805564,Australia
112,2000,122.0,0.0,AUS,21870.4159669594,Australia
113,2001,97.0,33.33333333333333,AUS,19695.7297379144,Australia
114,2002,117.0,16.666666666666664,AUS,20301.8431713256,Australia
115,2003,92.0,0.0,AUS,23718.1338501868,Australia
116,2004,125.0,0.0,AUS,30836.7306824685,Australia
117,2005,117.0,0.0,AUS,34479.7679298388,Australia
118,2006,108.0,0.0,AUS,36595.7071548423,Australia
119,2007,110.0,16.666666666666664,AUS,41051.6120652288,Australia
120,2008,140.0,16.666666666666664,AUS,49701.2817843335,Australia
121,2009,151.0,33.33333333333333,AUS,42816.5674002829,Australia
122,2010,128.0,16.666666666666664,AUS,52147.0241942843,Australia
123,2011,116.0,16.666666666666664,AUS,62609.6607161044,Australia
124,2012,106.0,16.666666666666664,AUS,68078.0442283168,Australia
125,2013,148.0,16.666666666666664,AUS,68198.4193446869,Australia
126,2014,156.0,0.0,AUS,62558.2438786332,Australia
127,2015,148.0,0.0,AUS,56758.8692027821,Australia
128,2016,124.0,16.666666666666664,AUS,49918.7939327254,Australia
129,2017,103.0,0.0,AUS,53954.553494614,Australia
130,2018,169.0,0.0,AUS,57273.5204750079,Australia
131,2019,154.0,0.0,AUS,55049.571919719,Australia
132,1984,97.0,0.0,AUT,8991.06503963026,Austria
133,1985,77.0,0.0,AUT,9172.09676001833,Austria
134,1986,127.0,Nan,AUT,13083.0726621044,Austria
135,1987,150.0,0.0,AUT,16392.7695234749,Austria
136,1988,110.0,16.666666666666664,AUT,17578.6189397397,Austria
137,1989,111.0,16.666666666666664,AUT,17468.9461372569,Austria
138,1990,121.0,0.0,AUT,21680.989623313,Austria
139,1991,142.0,0.0,AUT,22410.9117666654,Austria
140,1992,70.0,16.666666666666664,AUT,24880.1641180361,Austria
141,1993,87.0,16.666666666666664,AUT,24081.5277928004,Austria
142,1994,114.0,16.666666666666664,AUT,25646.7006591684,Austria
143,1995,88.0,0.0,AUT,30325.8495818396,Austria
144,1996,54.0,16.666666666666664,AUT,29809.0767730821,Austria
145,1997,86.0,16.666666666666664,AUT,26705.4785993891,Austria
146,1998,57.0,0.0,AUT,27361.8751106437,Austria
147,1999,75.0,0.0,AUT,27183.4759263956,Austria
148,2000,68.0,16.666666666666664,AUT,24625.6007227434,Austria
149,2001,41.0,16.666666666666664,AUT,24558.7636778868,Austria
150,2002,50.0,0.0,AUT,26527.5930910347,Austria
151,2003,38.0,0.0,AUT,32294.0488606559,Austria
152,2004,55.0,16.666666666666664,AUT,36889.2335135194,Austria
153,2005,74.0,0.0,AUT,38417.4577857677,Austria
154,2006,83.0,16.666666666666664,AUT,40669.3269586152,Austria
155,2007,80.0,16.666666666666664,AUT,46915.3374004507,Austria
156,2008,63.0,16.666666666666664,AUT,51919.9835754226,Austria
157,2009,66.0,16.666666666666664,AUT,48153.3240199631,Austria
158,2010,87.0,0.0,AUT,46903.7615854343,Austria
159,2011,110.0,0.0,AUT,51442.2762464407,Austria
160,2012,79.0,16.666666666666664,AUT,48564.9173350875,Austria
161,2013,77.0,0.0,AUT,50731.1272541847,Austria
162,2014,86.0,0.0,AUT,51786.3771747905,Austria
163,2015,63.0,0.0,AUT,44195.8175947748,Austria
164,2016,89.0,0.0,AUT,45307.5878620429,Austria
165,2017,74.0,0.0,AUT,47429.1584564387,Austria
166,2018,72.0,16.666666666666664,AUT,51466.5565633634,Austria
167,2019,84.0,16.666666666666664,AUT,50067.5857265892,Austria
168,1992,10.0,0.0,AZE,60.2351205405972,Azerbaijan
169,1993,33.0,0.0,AZE,209.530954548425,Azerbaijan
170,1995,30.0,0.0,AZE,314.55801908334,Azerbaijan
171,1996,27.0,0.0,AZE,409.185543774103,Azerbaijan
172,1997,56.0,0.0,AZE,505.516204188336,Azerbaijan
173,1998,41.0,0.0,AZE,561.906807871869,Azerbaijan
174,1999,34.0,0.0,AZE,573.893528734031,Azerbaijan
175,2000,32.0,0.0,AZE,655.097249579917,Azerbaijan
176,2001,19.0,0.0,AZE,703.670998584686,Azerbaijan
177,2002,37.0,0.0,AZE,763.108895463487,Azerbaijan
178,2003,66.0,0.0,AZE,883.692580745256,Azerbaijan
179,2004,72.0,0.0,AZE,1045.0136328106,Azerbaijan
180,2005,59.0,0.0,AZE,1578.36733030667,Azerbaijan
181,2006,77.0,0.0,AZE,2472.95725732287,Azerbaijan
182,2007,69.0,0.0,AZE,3851.33015175141,Azerbaijan
183,2008,74.0,0.0,AZE,5574.46810432575,Azerbaijan
184,2009,91.0,0.0,AZE,4950.39949009423,Azerbaijan
185,2010,109.0,0.0,AZE,5843.5337683582,Azerbaijan
186,2011,61.0,0.0,AZE,7189.81869211976,Azerbaijan
187,2012,60.0,0.0,AZE,7495.86527658099,Azerbaijan
188,2013,73.0,0.0,AZE,7875.34536661549,Azerbaijan
189,2014,75.0,0.0,AZE,7890.84028062087,Azerbaijan
190,2015,73.0,0.0,AZE,5500.50364628486,Azerbaijan
191,2016,79.0,0.0,AZE,3880.6852276838,Azerbaijan
192,2017,98.0,0.0,AZE,4147.1981423222,Azerbaijan
193,2018,50.0,0.0,AZE,4739.7943123408,Azerbaijan
194,2019,98.0,0.0,AZE,4805.75371765917,Azerbaijan
195,1990,65.0,Nan,BHR,8174.79723172088,Bahrain
196,1991,4.0,16.666666666666664,BHR,8621.76704846767,Bahrain
197,1993,16.0,Nan,BHR,9063.5653849584,Bahrain
198,2005,3.0,33.33333333333333,BGD,492.808648889577,Bangladesh
199,2006,22.0,50.0,BGD,503.538332188534,Bangladesh
200,2007,31.0,20.0,BGD,552.338934530705,Bangladesh
201,2008,33.0,25.0,BGD,630.108979202923,Bangladesh
202,2009,67.0,16.666666666666664,BGD,698.52094498398,Bangladesh
203,2010,54.0,20.0,BGD,776.859576940281,Bangladesh
204,2011,50.0,16.666666666666664,BGD,856.381886818701,Bangladesh
205,2012,74.0,0.0,BGD,876.818010441423,Bangladesh
206,2013,60.0,0.0,BGD,973.773904318684,Bangladesh
207,2014,84.0,0.0,BGD,1108.51495720707,Bangladesh
208,2015,97.0,0.0,BGD,1236.00439239816,Bangladesh
209,2016,112.0,0.0,BGD,1659.96249605674,Bangladesh
210,2017,111.0,0.0,BGD,1815.61026180185,Bangladesh
211,2018,114.0,0.0,BGD,1963.41249219641,Bangladesh
212,2019,76.0,0.0,BGD,2122.07839667492,Bangladesh
213,1992,37.0,Nan,BLR,900.506730798407,Belarus
214,1993,54.0,Nan,BLR,1603.33885142339,Belarus
215,1994,144.0,Nan,BLR,1462.02861363291,Belarus
216,1995,131.0,Nan,BLR,1370.4784567014,Belarus
217,1996,99.0,Nan,BLR,1452.5071047646,Belarus
218,1997,140.0,Nan,BLR,1396.6571872706,Belarus
219,1998,118.0,Nan,BLR,1511.25979105507,Belarus
220,1999,167.0,Nan,BLR,1210.5874393672,Belarus
221,2000,165.0,Nan,BLR,1276.28038121269,Belarus
222,2001,135.0,0.0,BLR,1244.37318523431,Belarus
223,2002,135.0,Nan,BLR,1479.38066337175,Belarus
224,2003,111.0,Nan,BLR,1819.52653114699,Belarus
225,2004,154.0,Nan,BLR,2378.33700470129,Belarus
226,2005,136.0,0.0,BLR,3126.07176665248,Belarus
227,2006,111.0,0.0,BLR,3848.22350300163,Belarus
228,2007,119.0,16.666666666666664,BLR,4735.48107556066,Belarus
229,2008,125.0,16.666666666666664,BLR,6376.17569162063,Belarus
230,2009,167.0,33.33333333333333,BLR,5352.48809190697,Belarus
231,2010,110.0,16.666666666666664,BLR,6034.67885177216,Belarus
232,2011,113.0,33.33333333333333,BLR,6527.6593428786,Belarus
233,2012,114.0,33.33333333333333,BLR,6953.21591683101,Belarus
234,2013,134.0,33.33333333333333,BLR,7998.0802045456,Belarus
235,2014,122.0,0.0,BLR,8341.29014337961,Belarus
236,2015,84.0,0.0,BLR,5967.06856034227,Belarus
237,2016,112.0,16.666666666666664,BLR,5039.77560949445,Belarus
238,2017,122.0,0.0,BLR,5785.53397723676,Belarus
239,2018,102.0,0.0,BLR,6360.05310087258,Belarus
240,2019,119.0,33.33333333333333,BLR,6837.76832136779,Belarus
241,1984,56.0,Nan,BEL,8457.26880316374,Belgium
242,1985,60.0,Nan,BEL,8750.81851250536,Belgium
243,1986,79.0,Nan,BEL,12170.0406962702,Belgium
244,1987,74.0,Nan,BEL,15135.8523116968,Belgium
245,1988,76.0,0.0,BEL,16391.093827791,Belgium
246,1989,104.0,Nan,BEL,16525.0617432848,Belgium
247,1991,121.0,Nan,BEL,21041.6606519648,Belgium
248,1992,100.0,Nan,BEL,23372.619171015,Belgium
249,1993,55.0,Nan,BEL,22283.9360213551,Belgium
250,1994,105.0,Nan,BEL,24208.5547931447,Belgium
251,1995,83.0,Nan,BEL,28413.8264387368,Belgium
252,1996,75.0,Nan,BEL,27489.5551770488,Belgium
253,1997,88.0,Nan,BEL,24820.9380503896,Belgium
254,1998,71.0,Nan,BEL,25338.4432934904,Belgium
255,1999,51.0,Nan,BEL,25252.8019066564,Belgium
256,2000,51.0,Nan,BEL,23098.8865077401,Belgium
257,2001,25.0,0.0,BEL,23015.0712632462,Belgium
258,2002,58.0,Nan,BEL,25006.191397109,Belgium
259,2003,70.0,Nan,BEL,30655.2092679024,Belgium
260,2004,86.0,Nan,BEL,35429.4077933344,Belgium
261,2005,74.0,0.0,BEL,36809.7013403619,Belgium
262,2006,75.0,0.0,BEL,38705.1067959147,Belgium
263,2007,78.0,0.0,BEL,44319.165448813,Belgium
264,2008,61.0,0.0,BEL,48303.397956286,Belgium
265,2009,89.0,0.0,BEL,44760.2912443709,Belgium
266,2010,64.0,0.0,BEL,44184.946353964,Belgium
267,2011,88.0,0.0,BEL,47410.5669277464,Belgium
268,2012,93.0,0.0,BEL,44670.5606845101,Belgium
269,2013,82.0,0.0,BEL,46757.9518559598,Belgium
270,2014,77.0,0.0,BEL,47764.0715120833,Belgium
271,2015,67.0,0.0,BEL,41008.296719472,Belgium
272,2016,82.0,16.666666666666664,BEL,42012.6227191016,Belgium
273,2017,80.0,16.666666666666664,BEL,44198.4823908691,Belgium
274,2018,92.0,16.666666666666664,BEL,47544.9811472757,Belgium
275,2019,75.0,16.666666666666664,BEL,46641.7214017087,Belgium
276,2009,3.0,50.0,BEN,1061.71835954714,Benin
277,2014,2.0,33.33333333333333,BEN,1251.50476511083,Benin
278,1997,13.0,33.33333333333333,BOL,973.962632245419,Bolivia
279,2005,0.0,0.0,BOL,1018.31372502967,Bolivia
280,2006,5.0,50.0,BOL,1200.06804203621,Bolivia
281,2007,2.0,100.0,BOL,1351.03518185564,Bolivia
282,2008,5.0,40.0,BOL,1687.57849715048,Bolivia
283,2009,9.0,0.0,BOL,1725.14628617645,Bolivia
284,2010,8.0,25.0,BOL,1922.05857050664,Bolivia
285,2011,17.0,25.0,BOL,2304.98246161085,Bolivia
286,2012,6.0,50.0,BOL,2562.46678423329,Bolivia
287,2013,5.0,40.0,BOL,2853.79716191598,Bolivia
288,2014,5.0,16.666666666666664,BOL,3022.46288443562,Bolivia
289,2015,5.0,20.0,BOL,2975.64881143063,Bolivia
290,2017,41.0,16.666666666666664,BOL,3280.0082139387,Bolivia
291,2018,33.0,16.666666666666664,BOL,3471.0069506501,Bolivia
292,2019,9.0,16.666666666666664,BOL,3472.38083136442,Bolivia
293,1993,14.0,50.0,BIH,,Bosnia and Herzegovina
294,1994,44.0,20.0,BIH,333.783179342536,Bosnia and Herzegovina
295,1995,18.0,16.666666666666664,BIH,497.682846633728,Bosnia and Herzegovina
296,1996,30.0,0.0,BIH,712.953645623129,Bosnia and Herzegovina
297,1997,45.0,20.0,BIH,907.14878323552,Bosnia and Herzegovina
298,1998,88.0,0.0,BIH,1000.41683499719,Bosnia and Herzegovina
299,1999,65.0,0.0,BIH,1128.39888405073,Bosnia and Herzegovina
300,2000,78.0,0.0,BIH,1332.21021661547,Bosnia and Herzegovina
301,2001,47.0,0.0,BIH,1382.7674599413,Bosnia and Herzegovina
302,2002,42.0,16.666666666666664,BIH,1602.5640389208,Bosnia and Herzegovina
303,2003,61.0,16.666666666666664,BIH,2031.40248331495,Bosnia and Herzegovina
304,2004,40.0,16.666666666666664,BIH,2451.57730128439,Bosnia and Herzegovina
305,2005,49.0,16.666666666666664,BIH,2741.08017482431,Bosnia and Herzegovina
306,2006,84.0,16.666666666666664,BIH,3170.17478337184,Bosnia and Herzegovina
307,2007,69.0,0.0,BIH,3936.93174748389,Bosnia and Herzegovina
308,2008,68.0,50.0,BIH,4846.79094117894,Bosnia and Herzegovina
309,2009,63.0,33.33333333333333,BIH,4542.31167332328,Bosnia and Herzegovina
310,2010,80.0,16.666666666666664,BIH,4506.93235205533,Bosnia and Herzegovina
311,2011,64.0,33.33333333333333,BIH,4980.90468838995,Bosnia and Herzegovina
312,2012,84.0,0.0,BIH,4688.34582317708,Bosnia and Herzegovina
313,2013,56.0,16.666666666666664,BIH,5025.24175294061,Bosnia and Herzegovina
314,2014,86.0,50.0,BIH,5196.97008415107,Bosnia and Herzegovina
315,2015,76.0,50.0,BIH,4654.60862038896,Bosnia and Herzegovina
316,2016,97.0,50.0,BIH,4917.26376596306,Bosnia and Herzegovina
317,2017,95.0,33.33333333333333,BIH,5327.39230422044,Bosnia and Herzegovina
318,2018,103.0,16.666666666666664,BIH,6024.49314979655,Bosnia and Herzegovina
319,2019,84.0,0.0,BIH,6094.72482322311,Bosnia and Herzegovina
320,2015,1.0,16.666666666666664,BWA,5869.73757890628,Botswana
321,2016,7.0,33.33333333333333,BWA,6411.55166556511,Botswana
322,2017,19.0,50.0,BWA,6705.34106165815,Botswana
323,2018,12.0,50.0,BWA,6947.81784114167,Botswana
324,2019,2.0,50.0,BWA,6691.16105313603,Botswana
325,1984,92.0,0.0,BRA,,Brazil
326,1985,83.0,0.0,BRA,,Brazil
327,1986,69.0,0.0,BRA,,Brazil
328,1987,116.0,0.0,BRA,,Brazil
329,1988,39.0,16.666666666666664,BRA,,Brazil
330,1989,64.0,Nan,BRA,2875.57771485047,Brazil
331,1990,102.0,0.0,BRA,3065.24235743825,Brazil
332,1991,73.0,0.0,BRA,2656.49720676541,Brazil
333,1992,48.0,Nan,BRA,2505.3777580252,Brazil
334,1993,60.0,0.0,BRA,2766.34559631791,Brazil
335,1994,95.0,0.0,BRA,3393.14292559822,Brazil
336,1995,86.0,0.0,BRA,4704.95983707965,Brazil
337,1996,36.0,0.0,BRA,5121.90540734464,Brazil
338,1997,117.0,0.0,BRA,5240.12717572976,Brazil
339,1998,91.0,16.666666666666664,BRA,5049.76466914353,Brazil
340,1999,75.0,0.0,BRA,3456.42330254074,Brazil
341,2000,58.0,0.0,BRA,3726.81166909716,Brazil
342,2001,120.0,0.0,BRA,3142.23513974908,Brazil
343,2002,123.0,16.666666666666664,BRA,2824.71541300038,Brazil
344,2003,92.0,16.666666666666664,BRA,3056.64979769494,Brazil
345,2004,132.0,0.0,BRA,3623.22446166485,Brazil
346,2005,82.0,0.0,BRA,4773.26855132261,Brazil
347,2006,96.0,0.0,BRA,5866.02341427165,Brazil
348,2007,106.0,0.0,BRA,7323.19159375818,Brazil
349,2008,152.0,0.0,BRA,8801.75787553359,Brazil
350,2009,160.0,0.0,BRA,8569.90254736072,Brazil
351,2010,99.0,16.666666666666664,BRA,11249.2918904352,Brazil
352,2011,121.0,33.33333333333333,BRA,13200.5562348789,Brazil
353,2012,116.0,16.666666666666664,BRA,12327.5131013057,Brazil
354,2013,124.0,0.0,BRA,12258.5657091866,Brazil
355,2014,122.0,0.0,BRA,12071.4044637296,Brazil
356,2015,109.0,0.0,BRA,8783.2154236384,Brazil
357,2016,138.0,0.0,BRA,8680.73646873878,Brazil
358,2017,101.0,0.0,BRA,9896.71889500528,Brazil
359,2018,132.0,0.0,BRA,9121.02099480377,Brazil
360,2019,135.0,0.0,BRA,8845.32414932264,Brazil
361,2000,8.0,Nan,BRN,17971.8922877592,Brunei
362,1984,203.0,0.0,BGR,1963.57267618274,Bulgaria
363,1985,165.0,0.0,BGR,1914.55064658793,Bulgaria
364,1986,161.0,0.0,BGR,2260.4272811545,Bulgaria
365,1987,210.0,33.33333333333333,BGR,3132.30136036246,Bulgaria
366,1988,144.0,33.33333333333333,BGR,2511.39306259489,Bulgaria
367,1989,195.0,0.0,BGR,2477.0208179596,Bulgaria
368,1990,152.0,0.0,BGR,2366.52982128614,Bulgaria
369,1991,192.0,0.0,BGR,1267.73437541485,Bulgaria
370,1992,127.0,0.0,BGR,1211.98087810931,Bulgaria
371,1993,178.0,0.0,BGR,1278.52511370319,Bulgaria
372,1994,223.0,0.0,BGR,1148.4943993817,Bulgaria
373,1995,207.0,0.0,BGR,2259.25922555221,Bulgaria
374,1996,136.0,16.666666666666664,BGR,1470.19259250682,Bulgaria
375,1997,191.0,0.0,BGR,1361.40938439884,Bulgaria
376,1998,195.0,0.0,BGR,1820.44866449942,Bulgaria
377,1999,170.0,16.666666666666664,BGR,1659.71861105493,Bulgaria
378,2000,169.0,16.666666666666664,BGR,1621.26210738992,Bulgaria
379,2001,185.0,16.666666666666664,BGR,1770.90704918691,Bulgaria
380,2002,167.0,0.0,BGR,2092.98288625558,Bulgaria
381,2003,227.0,0.0,BGR,2719.49436859287,Bulgaria
382,2004,194.0,0.0,BGR,3389.68743360274,Bulgaria
383,2005,173.0,16.666666666666664,BGR,3899.82596332878,Bulgaria
384,2006,116.0,33.33333333333333,BGR,4523.1465578805,Bulgaria
385,2007,149.0,33.33333333333333,BGR,5888.77685220636,Bulgaria
386,2008,154.0,0.0,BGR,7271.30338858025,Bulgaria
387,2009,157.0,0.0,BGR,6988.27316296465,Bulgaria
388,2010,118.0,0.0,BGR,6863.66706774052,Bulgaria
389,2011,121.0,0.0,BGR,7857.16706984441,Bulgaria
390,2012,116.0,0.0,BGR,7430.7373804242,Bulgaria
391,2013,101.0,0.0,BGR,7687.71368243317,Bulgaria
392,2014,120.0,33.33333333333333,BGR,7912.27484371138,Bulgaria
393,2015,100.0,33.33333333333333,BGR,7078.86032298969,Bulgaria
394,2016,132.0,16.666666666666664,BGR,7570.93165511708,Bulgaria
395,2017,116.0,16.666666666666664,BGR,8381.88134621669,Bulgaria
396,2018,146.0,0.0,BGR,9447.65589681469,Bulgaria
397,2019,152.0,0.0,BGR,9874.33632625168,Bulgaria
398,2014,19.0,16.666666666666664,BFA,767.371344051512,Burkina Faso
399,2007,26.0,0.0,KHM,629.92107663841,Cambodia
400,2008,25.0,16.666666666666664,KHM,742.397972321917,Cambodia
401,2009,14.0,66.66666666666666,KHM,734.815118652103,Cambodia
402,2010,58.0,16.666666666666664,KHM,782.695738595564,Cambodia
403,2015,24.0,16.666666666666664,KHM,1170.74281578643,Cambodia
404,2016,13.0,16.666666666666664,KHM,1281.10597105412,Cambodia
405,2017,11.0,16.666666666666664,KHM,1400.89926522987,Cambodia
406,2018,11.0,50.0,KHM,1533.31598466079,Cambodia
407,2019,10.0,0.0,KHM,1671.3854000919,Cambodia
408,1984,83.0,16.666666666666664,CAN,13930.4745502555,Canada
409,1985,105.0,0.0,CAN,14170.1249406067,Canada
410,1986,112.0,0.0,CAN,14521.1800806,Canada
411,1987,139.0,0.0,CAN,16377.6902109541,Canada
412,1988,124.0,0.0,CAN,19012.5723278349,Canada
413,1989,123.0,0.0,CAN,20794.682233334,Canada
414,1990,139.0,16.666666666666664,CAN,21525.8611387148,Canada
415,1991,164.0,0.0,CAN,21846.7930471354,Canada
