year,country,firstname,lastname,problem1,problem2,problem3,problem4,problem5,problem6,total,rank,award
2008,New Zealand,Heyang,Li,0.0,1.0,0.0,0.0,7.0,0.0,8,368,Honourable mention
2008,Republic of Moldova,Alexandru,Grigoroi,0.0,1.0,0.0,6.0,1.0,0.0,8,368,
2008,Slovenia,Gregor,Grasselli,4.0,0.0,0.0,4.0,0.0,0.0,8,368,
2008,Tajikistan,Muhamadjon,Shoev,7.0,1.0,0.0,0.0,0.0,0.0,8,368,Honourable mention
2008,North Macedonia,Dimitar,Trenevski,5.0,2.0,0.0,1.0,0.0,0.0,8,368,
2008,Turkmenistan,Gaygysyz,Hojanazarov,7.0,1.0,0.0,0.0,0.0,0.0,8,368,Honourable mention
2008,Armenia,Davit,Arakelyan,7.0,0.0,0.0,0.0,0.0,0.0,7,392,Honourable mention
2008,Bangladesh,Haque Muhammad,Ishfaq,2.0,1.0,0.0,4.0,0.0,0.0,7,392,
2008,Bangladesh,Tarik Adnan,Moon,5.0,1.0,0.0,1.0,0.0,0.0,7,392,
2008,Colombia,Nicolas,Páez,2.0,1.0,0.0,4.0,0.0,0.0,7,392,
2008,Costa Rica,Daniel,Barrantes Garbanzo,7.0,0.0,0.0,0.0,0.0,0.0,7,392,Honourable mention
2008,El Salvador,Héctor Enmanuel,Alberti Arroyo,7.0,0.0,0.0,0.0,0.0,0.0,7,392,Honourable mention
2008,El Salvador,Nahomy Jhopselyn,Hernández Cruz,7.0,0.0,0.0,0.0,0.0,0.0,7,392,Honourable mention
2008,Ireland,Nick,Byrne,2.0,4.0,0.0,1.0,0.0,0.0,7,392,
2008,Malaysia,Tham,Ying Hong,7.0,0.0,0.0,0.0,0.0,0.0,7,392,Honourable mention
2008,Montenegro,Radovan,Krtolica,7.0,0.0,0.0,0.0,0.0,0.0,7,392,Honourable mention
2008,Morocco,Oussama,Alami,0.0,0.0,0.0,7.0,0.0,0.0,7,392,Honourable mention
2008,Singapore,Jun Le,Goh,5.0,1.0,0.0,1.0,0.0,0.0,7,392,
2008,Slovenia,Matej,Aleksandrov,5.0,1.0,0.0,1.0,0.0,0.0,7,392,
2008,North Macedonia,Stefan,Lozanovski,5.0,1.0,0.0,1.0,0.0,0.0,7,392,
2008,Uruguay,Emiliano,Sequeira,7.0,0.0,0.0,0.0,0.0,0.0,7,392,Honourable mention
2008,Argentina,Alan,Givré,1.0,1.0,0.0,4.0,0.0,0.0,6,407,
2008,Cambodia,Dara,Se,1.0,1.0,0.0,4.0,0.0,0.0,6,407,
2008,Estonia,Rauno,Siinmaa,3.0,1.0,0.0,1.0,1.0,0.0,6,407,
2008,Iceland,Trausti,Sæmundsson,1.0,1.0,0.0,4.0,0.0,0.0,6,407,
2008,Ireland,Jack,McKenna,2.0,0.0,0.0,4.0,0.0,0.0,6,407,
2008,Luxembourg,Philippe,Schram,1.0,1.0,0.0,4.0,0.0,0.0,6,407,
2008,Macau,Chao Keong,Lo,2.0,0.0,0.0,4.0,0.0,0.0,6,407,
2008,Philippines,Mark Benedict,Tan,1.0,0.0,0.0,4.0,1.0,0.0,6,407,
2008,Portugal,Daniel,Vaz,1.0,1.0,0.0,4.0,0.0,0.0,6,407,
2008,Saudi Arabia,Wael,Alghamdi,1.0,1.0,0.0,4.0,0.0,0.0,6,407,
2008,Slovakia,Miroslav,Baláž,2.0,0.0,0.0,4.0,0.0,0.0,6,407,
2008,Slovenia,Anja,Komatar,2.0,0.0,0.0,4.0,0.0,0.0,6,407,
2008,Sweden,Morgan,Svensson Seth,1.0,1.0,0.0,4.0,0.0,0.0,6,407,
2008,Switzerland,Raphael,Steiner,1.0,1.0,0.0,4.0,0.0,0.0,6,407,
2008,North Macedonia,Filip,Talimdzioski,0.0,1.0,0.0,4.0,1.0,0.0,6,407,
2008,Tunisia,Yassine,Marrakchi,1.0,0.0,0.0,4.0,1.0,0.0,6,407,
2008,Venezuela,David José,Urdaneta Sandoval,1.0,1.0,0.0,4.0,0.0,0.0,6,407,
2008,Armenia,Vahagn,Aslanyan,1.0,0.0,0.0,4.0,0.0,0.0,5,424,
2008,Belgium,Daan,Michiels,1.0,1.0,0.0,1.0,2.0,0.0,5,424,
2008,Cambodia,Darareaksmey,Saing,4.0,0.0,0.0,1.0,0.0,0.0,5,424,
2008,Cyprus,Theodoros,Assiotis,1.0,0.0,0.0,4.0,0.0,0.0,5,424,
2008,Czech Republic,Tomáš,Hřebejk,1.0,0.0,0.0,4.0,0.0,0.0,5,424,
2008,Denmark,Rasmus Nørtoft,Johansen,0.0,1.0,0.0,4.0,0.0,0.0,5,424,
2008,Ecuador,Xavier,Soriano,1.0,0.0,0.0,4.0,0.0,0.0,5,424,
2008,Estonia,Kadi Liis,Saar,0.0,2.0,0.0,1.0,2.0,0.0,5,424,
2008,Finland,Heikki,Pulkkinen,1.0,0.0,0.0,4.0,0.0,0.0,5,424,
2008,Kyrgyzstan,Ilkhomzhon,Kalandarov,5.0,0.0,0.0,0.0,0.0,0.0,5,424,
2008,Kyrgyzstan,Nurazem,Kaldybaev,0.0,1.0,0.0,4.0,0.0,0.0,5,424,
2008,Kyrgyzstan,Azamat,Zhabykeev,4.0,0.0,0.0,1.0,0.0,0.0,5,424,
2008,Latvia,Monta,Ozoliņa,1.0,0.0,0.0,4.0,0.0,0.0,5,424,
2008,Macau,Hoi Cheng,Fong,0.0,1.0,0.0,4.0,0.0,0.0,5,424,
2008,Montenegro,Nikola,Milinković,0.0,5.0,0.0,0.0,0.0,0.0,5,424,
2008,New Zealand,Tom,Yan,1.0,0.0,0.0,4.0,0.0,0.0,5,424,
2008,Paraguay,Darío De Jesús,Torres Herebia,5.0,0.0,0.0,0.0,0.0,0.0,5,424,
2008,Portugal,Ricardo,Campos,0.0,1.0,0.0,4.0,0.0,0.0,5,424,
2008,Portugal,Filipe Manuel,Figueiras Valeriano,1.0,2.0,0.0,1.0,1.0,0.0,5,424,
2008,Sri Lanka,Jayasundara Liyanage Pasindu Rumal,Perera,1.0,0.0,0.0,4.0,0.0,0.0,5,424,
2008,Sri Lanka,Nipuna Randunu,Samarasekara,0.0,5.0,0.0,0.0,0.0,0.0,5,424,
2008,Tajikistan,Olimjon,Pirahmad,5.0,0.0,0.0,0.0,0.0,0.0,5,424,
2008,Trinidad and Tobago,Daniel,Ringis,0.0,4.0,0.0,1.0,0.0,0.0,5,424,
2008,Turkmenistan,Archyn,Seyidov,1.0,0.0,0.0,4.0,0.0,0.0,5,424,
2008,Azerbaijan,Zulfu,Aslanli,0.0,0.0,0.0,4.0,0.0,0.0,4,448,
2008,Cambodia,Bunvirak,Seng,0.0,0.0,0.0,4.0,0.0,0.0,4,448,
2008,Cyprus,Maria,Mouyiari,4.0,0.0,0.0,0.0,0.0,0.0,4,448,
2008,Ecuador,Alex,Lee,4.0,0.0,0.0,0.0,0.0,0.0,4,448,
2008,Estonia,Olga,Bulgakova,2.0,1.0,0.0,1.0,0.0,0.0,4,448,
2008,Iceland,Hlín,Önnudóttir,0.0,0.0,0.0,4.0,0.0,0.0,4,448,
2008,Malaysia,Lim,Yu Wei,1.0,1.0,0.0,1.0,1.0,0.0,4,448,
2008,Morocco,Mustapha,Abourouh,0.0,0.0,0.0,4.0,0.0,0.0,4,448,
2008,Puerto Rico,Isamar,Rosa Plata,2.0,0.0,0.0,1.0,1.0,0.0,4,448,
2008,North Macedonia,Predrag,Gruevski,1.0,0.0,0.0,1.0,2.0,0.0,4,448,
2008,Tunisia,Haitham,Nasri,0.0,0.0,0.0,4.0,0.0,0.0,4,448,
2008,Albania,Niko,Kaso,1.0,1.0,0.0,1.0,0.0,0.0,3,459,
2008,Argentina,Miguel,Maurizio,1.0,1.0,0.0,1.0,0.0,0.0,3,459,
2008,Belgium,Mats,Vermeeren,1.0,0.0,0.0,0.0,2.0,0.0,3,459,
2008,Bosnia and Herzegovina,Emina,Memić,1.0,1.0,0.0,1.0,0.0,0.0,3,459,
2008,Costa Rica,Daniel,Esquivel Barrantes,1.0,1.0,0.0,1.0,0.0,0.0,3,459,
2008,Croatia,Ines,Marušić,1.0,1.0,0.0,1.0,0.0,0.0,3,459,
2008,Ecuador,Miguel,Ordóñez,1.0,1.0,0.0,1.0,0.0,0.0,3,459,
2008,Ecuador,Pablo,Serrano,1.0,0.0,0.0,1.0,1.0,0.0,3,459,
2008,Finland,Lauri,Hitruhin,1.0,1.0,0.0,1.0,0.0,0.0,3,459,
2008,Finland,Jonatan,Lehtonen,1.0,1.0,0.0,1.0,0.0,0.0,3,459,
2008,Ireland,Eoin,Murphy,0.0,2.0,0.0,1.0,0.0,0.0,3,459,
2008,Liechtenstein,Ricarda,Gassner,1.0,2.0,0.0,0.0,0.0,0.0,3,459,
2008,Macau,Chi Tou,Lam,2.0,0.0,0.0,1.0,0.0,0.0,3,459,
2008,Norway,Felix Tadeus,Prinz,1.0,1.0,0.0,1.0,0.0,0.0,3,459,
2008,Puerto Rico,Eduardo José,Pérez Torres,1.0,1.0,0.0,0.0,1.0,0.0,3,459,
2008,Sri Lanka,Mahamarakkalage Dileepa Yasas,Fernando,1.0,1.0,0.0,1.0,0.0,0.0,3,459,
2008,Sweden,Tony,Johansson,1.0,1.0,0.0,1.0,0.0,0.0,3,459,
2008,Switzerland,Michael,Liu,1.0,1.0,0.0,1.0,0.0,0.0,3,459,
2008,Trinidad and Tobago,Bjorn Varuun,Ramroop,2.0,1.0,0.0,0.0,0.0,0.0,3,459,
2008,Trinidad and Tobago,Kerry Shastri,Singh,2.0,1.0,0.0,0.0,0.0,0.0,3,459,
2008,Austria,Martin,Köberl,0.0,0.0,0.0,1.0,1.0,0.0,2,479,
2008,Belgium,Dennis,Presotto,1.0,0.0,0.0,1.0,0.0,0.0,2,479,
2008,Bolivia,Alberto Eduardo,Velásquez Reynaga,1.0,1.0,0.0,0.0,0.0,0.0,2,479,
2008,Bosnia and Herzegovina,Marko,Jovović,1.0,1.0,0.0,0.0,0.0,0.0,2,479,
2008,Cambodia,Seav Er,Huy,0.0,1.0,0.0,1.0,0.0,0.0,2,479,
2008,Colombia,Carlos,Carvajal,1.0,0.0,0.0,1.0,0.0,0.0,2,479,
2008,Cyprus,Christos,Makris,1.0,0.0,0.0,1.0,0.0,0.0,2,479,
2008,Denmark,Niels,Olsen,1.0,0.0,0.0,1.0,0.0,0.0,2,479,
2008,Denmark,Mathias Bundgaard,Svensson,1.0,0.0,0.0,1.0,0.0,0.0,2,479,
2008,Ecuador,Alfredo,Sanchez,1.0,0.0,0.0,1.0,0.0,0.0,2,479,
2008,Estonia,Andre,Tamm,0.0,1.0,0.0,1.0,0.0,0.0,2,479,
2008,Finland,Lasse,Vekama,0.0,1.0,0.0,1.0,0.0,0.0,2,479,
2008,Iceland,Ingólfur,Eðvarðsson,0.0,1.0,0.0,1.0,0.0,0.0,2,479,
2008,Iceland,Auðunn Skúta,Snæbjarnarson,1.0,0.0,0.0,1.0,0.0,0.0,2,479,
2008,Kuwait,Bashayer Wael,Shehab,1.0,0.0,0.0,1.0,0.0,0.0,2,479,
2008,Kyrgyzstan,Nurulla,Ashimov,0.0,1.0,0.0,1.0,0.0,0.0,2,479,
2008,Latvia,Arnis,Katkevičs,0.0,1.0,0.0,1.0,0.0,0.0,2,479,
2008,New Zealand,John Bernard,Ong,1.0,0.0,0.0,1.0,0.0,0.0,2,479,
2008,Norway,Stian,Valle,1.0,0.0,0.0,1.0,0.0,0.0,2,479,
2008,Paraguay,Ariel,Schvartzman Cohenca,0.0,1.0,0.0,1.0,0.0,0.0,2,479,
2008,Philippines,Jeffrey Kenneth,Go,0.0,1.0,0.0,1.0,0.0,0.0,2,479,
2008,Puerto Rico,Pedro Luis,Figueroa Albertorio,1.0,0.0,0.0,1.0,0.0,0.0,2,479,
2008,Republic of Moldova,Iulian,Gramaţki,0.0,1.0,0.0,1.0,0.0,0.0,2,479,
2008,Sri Lanka,Buddhima Kasun Fernando,Akurugodage,0.0,1.0,0.0,1.0,0.0,0.0,2,479,
2008,Sri Lanka,Nuwan Chamara,Pallewela,0.0,1.0,0.0,1.0,0.0,0.0,2,479,
2008,United Arab Emirates,Hussein Ali Salem Ali,Al-Shehhi,0.0,2.0,0.0,0.0,0.0,0.0,2,479,
2008,United Arab Emirates,Alya,Alqaydi,1.0,1.0,0.0,0.0,0.0,0.0,2,479,
2008,Uruguay,Ismael Valentín,Rodríguez Brena,1.0,1.0,0.0,0.0,0.0,0.0,2,479,
2008,Uruguay,Nicolas,Rondan,2.0,0.0,0.0,0.0,0.0,0.0,2,479,
2008,Bolivia,Israel,Casas Tola,1.0,0.0,0.0,0.0,0.0,0.0,1,508,
2008,Bolivia,Fidel Yerko,Fernández Chipana,0.0,1.0,0.0,0.0,0.0,0.0,1,508,
2008,Bolivia,Kathia Andrea,Salazar Gutiérrez,1.0,0.0,0.0,0.0,0.0,0.0,1,508,
2008,Guatemala,Mario Roberto,Mata Arenales,1.0,0.0,0.0,0.0,0.0,0.0,1,508,
2008,Kuwait,Fatmah Hasan,Almahanna,1.0,0.0,0.0,0.0,0.0,0.0,1,508,
2008,New Zealand,So Young,Park,1.0,0.0,0.0,0.0,0.0,0.0,1,508,
2008,Paraguay,Guillermo Enrique,Fernández González,1.0,0.0,0.0,0.0,0.0,0.0,1,508,
2008,Saudi Arabia,Ahmad,Alraddadi,0.0,1.0,0.0,0.0,0.0,0.0,1,508,
2008,Saudi Arabia,Mohammed,Tonkal,0.0,1.0,0.0,0.0,0.0,0.0,1,508,
2008,Trinidad and Tobago,Prithvi,Ramakrishnan,0.0,1.0,0.0,0.0,0.0,0.0,1,508,
2008,Tunisia,Mohamed,Ammar,0.0,1.0,0.0,0.0,0.0,0.0,1,508,
2008,United Arab Emirates,Ahmed Abdelrahman Mohamed,Al Ali,0.0,1.0,0.0,0.0,0.0,0.0,1,508,
2008,Uruguay,Nicolas,Uviedo,1.0,0.0,0.0,0.0,0.0,0.0,1,508,
2008,Albania,Limonera,Bozha,0.0,0.0,0.0,0.0,0.0,0.0,0,521,
2008,Bolivia,Manuela,Puente Beccar,0.0,0.0,0.0,0.0,0.0,0.0,0,521,
2008,Cambodia,Chhavy,Chan,0.0,0.0,0.0,0.0,0.0,0.0,0,521,
2008,Cyprus,Neophytos,Charalambides,0.0,0.0,0.0,0.0,0.0,0.0,0,521,
2008,Guatemala,Hector Eduardo,Hernández Ruiz,0.0,0.0,0.0,0.0,0.0,0.0,0,521,
2008,Guatemala,Victor Manuel,Moscoso Villagrán,0.0,0.0,0.0,0.0,0.0,0.0,0,521,
2008,Kuwait,Bashair Sameer,Al-Qallaf,0.0,0.0,0.0,0.0,0.0,0.0,0,521,
2008,Kuwait,Khaled Yaqoub,Ali,0.0,0.0,0.0,0.0,0.0,0.0,0,521,
2008,Kuwait,Ali Ahmad,Nawab,0.0,0.0,0.0,0.0,0.0,0.0,0,521,
2008,Norway,Ola,Liabøtrø,0.0,0.0,0.0,0.0,0.0,0.0,0,521,
2008,Saudi Arabia,Maad,Al Owaifeer,0.0,0.0,0.0,0.0,0.0,0.0,0,521,
2008,Saudi Arabia,Muhannad,Alkhrayjah,0.0,0.0,0.0,0.0,0.0,0.0,0,521,
2008,Saudi Arabia,Mohammed,Mashat,0.0,0.0,0.0,0.0,0.0,0.0,0,521,
2008,Trinidad and Tobago,Siddhartha,Jahorie,0.0,0.0,0.0,0.0,0.0,0.0,0,521,
2008,United Arab Emirates,Omar Sultan,Al Zaabi,0.0,0.0,0.0,0.0,0.0,0.0,0,521,
2009,Japan,Makoto,Soejima,7.0,7.0,7.0,7.0,7.0,7.0,42,1,Gold medal
2009,China,Dongyi,Wei,7.0,7.0,7.0,7.0,7.0,7.0,42,1,Gold medal
2009,Germany,Lisa,Sauermann,7.0,6.0,7.0,7.0,7.0,7.0,41,3,Gold medal
2009,Democratic People's South Korea,Un Song,Ri,7.0,7.0,7.0,7.0,7.0,4.0,39,4,Gold medal
2009,Japan,Akio,Kishikawa,7.0,7.0,7.0,7.0,7.0,4.0,39,4,Gold medal
2009,Russia,Victor,Omelyanenko,7.0,7.0,7.0,7.0,7.0,4.0,39,4,Gold medal
2009,Vietnam,Hà,Khương Duy,7.0,7.0,7.0,7.0,7.0,4.0,39,4,Gold medal
2009,Japan,Kazuhiro,Hosaka,7.0,7.0,7.0,7.0,7.0,3.0,38,8,Gold medal
2009,China,Yanlin,Zhao,7.0,7.0,7.0,7.0,7.0,3.0,38,8,Gold medal
2009,Australia,Andrew,Elvey Price,7.0,6.0,7.0,5.0,7.0,5.0,37,10,Gold medal
2009,Brazil,Henrique,Pondé de Oliveira Pinto,7.0,7.0,7.0,6.0,7.0,3.0,37,10,Gold medal
2009,Japan,Motoki,Takigiku,7.0,7.0,5.0,5.0,7.0,5.0,36,12,Gold medal
2009,China,Jiaoyang,Huang,7.0,7.0,7.0,7.0,7.0,1.0,36,12,Gold medal
2009,Hong Kong,Tak Wing,Ching,7.0,7.0,7.0,7.0,7.0,0.0,35,14,Gold medal
2009,Hungary,István,Tomon,7.0,7.0,7.0,7.0,7.0,0.0,35,14,Gold medal
2009,China,Bo,Lin,7.0,7.0,7.0,7.0,7.0,0.0,35,14,Gold medal
2009,China,Fan,Zheng,7.0,7.0,7.0,7.0,7.0,0.0,35,14,Gold medal
2009,China,Zhiwei,Zheng,7.0,7.0,7.0,7.0,7.0,0.0,35,14,Gold medal
2009,South Korea,Sang Hoon,Lee,7.0,7.0,7.0,7.0,7.0,0.0,35,14,Gold medal
2009,Russia,Marsel,Matdinov,7.0,7.0,7.0,7.0,7.0,0.0,35,14,Gold medal
2009,Russia,Konstantin,Tyshchuk,7.0,7.0,7.0,7.0,7.0,0.0,35,14,Gold medal
2009,Thailand,Suthee,Ruangwises,7.0,7.0,7.0,7.0,7.0,0.0,35,14,Gold medal
2009,Turkey,Umut,Varolgüneş,7.0,7.0,7.0,7.0,7.0,0.0,35,14,Gold medal
2009,Ukraine,Nazar,Serdyuk,7.0,7.0,1.0,7.0,7.0,6.0,35,14,Gold medal
2009,Ukraine,Bogdan,Veklych,7.0,7.0,7.0,7.0,7.0,0.0,35,14,Gold medal
2009,United States of America,John,Berman,7.0,7.0,7.0,7.0,7.0,0.0,35,14,Gold medal
2009,Australia,Sampson,Wong,7.0,7.0,7.0,7.0,6.0,0.0,34,27,Gold medal
2009,Belarus,Artsiom,Toyestseu,7.0,7.0,7.0,6.0,7.0,0.0,34,27,Gold medal
2009,Canada,Xiaolin (Danny),Shi,7.0,7.0,6.0,7.0,7.0,0.0,34,27,Gold medal
2009,Democratic People's South Korea,Jong Chol,Kim,7.0,7.0,7.0,7.0,6.0,0.0,34,27,Gold medal
2009,Japan,Shiro,Imamura,7.0,7.0,7.0,6.0,7.0,0.0,34,27,Gold medal
2009,South Korea,Hyun Sub,Hwang,7.0,7.0,7.0,6.0,7.0,0.0,34,27,Gold medal
2009,Romania,Elena Mădălina,Persu,7.0,7.0,7.0,6.0,7.0,0.0,34,27,Gold medal
2009,Serbia,Teodor,von Burg,7.0,7.0,7.0,6.0,7.0,0.0,34,27,Gold medal
2009,Turkey,Süreyya Emre,Kurt,7.0,7.0,7.0,6.0,7.0,0.0,34,27,Gold medal
2009,United States of America,Eric,Larson,7.0,7.0,3.0,7.0,7.0,3.0,34,27,Gold medal
2009,Iran,Khashayar,Khosravi,7.0,7.0,2.0,7.0,7.0,3.0,33,37,Gold medal
2009,Italy,Andrea,Fogari,7.0,7.0,5.0,7.0,7.0,0.0,33,37,Gold medal
2009,South Korea,Tae Gu,Kang,7.0,7.0,5.0,7.0,7.0,0.0,33,37,Gold medal
2009,Romania,Omer,Cerrahoglu,7.0,7.0,2.0,7.0,7.0,3.0,33,37,Gold medal
2009,Taiwan,Hsin-Po,Wang,7.0,7.0,1.0,7.0,7.0,4.0,33,37,Gold medal
2009,Ukraine,Vitaliy,Senin,7.0,7.0,5.0,7.0,7.0,0.0,33,37,Gold medal
2009,Vietnam,Phạm,Đức Hùng,7.0,7.0,7.0,7.0,5.0,0.0,33,37,Gold medal
2009,Bulgaria,Lyuboslav Nikolaev,Panchev,7.0,7.0,7.0,4.0,7.0,0.0,32,44,Gold medal
2009,Democratic People's South Korea,Yong Hyon,Ri,7.0,7.0,7.0,4.0,7.0,0.0,32,44,Gold medal
2009,Italy,Giovanni,Paolini,7.0,7.0,4.0,7.0,7.0,0.0,32,44,Gold medal
2009,Russia,Vladimir,Bragin,7.0,4.0,7.0,7.0,7.0,0.0,32,44,Gold medal
2009,Russia,Gleb,Nenashev,7.0,7.0,1.0,7.0,7.0,3.0,32,44,Gold medal
2009,United Kingdom,Tim,Hennock,7.0,7.0,7.0,7.0,4.0,0.0,32,44,Gold medal
2009,Argentina,Germán,Stefanich,7.0,7.0,7.0,3.0,7.0,0.0,31,50,Silver medal
2009,Italy,Pietro,Vertechi,7.0,7.0,7.0,3.0,7.0,0.0,31,50,Silver medal
2009,Thailand,Pongpak,Bhumiwat,7.0,7.0,5.0,5.0,7.0,0.0,31,50,Silver medal
2009,United Kingdom,Luke,Betts,7.0,7.0,7.0,7.0,3.0,0.0,31,50,Silver medal
2009,Australia,Aaron Wan Yau,Chong,7.0,7.0,7.0,2.0,7.0,0.0,30,54,Silver medal
2009,Georgia,Beka,Ergemlidze,7.0,7.0,3.0,6.0,7.0,0.0,30,54,Silver medal
2009,Hungary,János,Nagy,7.0,7.0,7.0,2.0,7.0,0.0,30,54,Silver medal
2009,Iran,Amirmasoud,Geevechi,7.0,7.0,4.0,5.0,7.0,0.0,30,54,Silver medal
2009,Russia,Kirill,Savenkov,7.0,7.0,2.0,7.0,7.0,0.0,30,54,Silver medal
2009,Thailand,Nipun,Pitimanaaree,7.0,7.0,2.0,7.0,7.0,0.0,30,54,Silver medal
2009,North Macedonia,Bodan,Arsovski,7.0,7.0,7.0,2.0,7.0,0.0,30,54,Silver medal
2009,United States of America,Evan,O'Dorney,7.0,7.0,7.0,2.0,7.0,0.0,30,54,Silver medal
2009,Belarus,Sviatlana,Auchynnikava,2.0,7.0,7.0,6.0,7.0,0.0,29,62,Silver medal
2009,Belarus,Palina,Khudziakova,7.0,7.0,1.0,7.0,7.0,0.0,29,62,Silver medal
2009,Brazil,Renan Henrique,Finder,7.0,7.0,1.0,7.0,7.0,0.0,29,62,Silver medal
2009,Canada,Robin,Cheng,7.0,6.0,3.0,6.0,7.0,0.0,29,62,Silver medal
2009,Canada,Chen,Sun,7.0,7.0,1.0,7.0,7.0,0.0,29,62,Silver medal
2009,Chile,Anibal,Velozo,7.0,7.0,7.0,5.0,3.0,0.0,29,62,Silver medal
2009,Democratic People's South Korea,Hae Chol,Son,7.0,7.0,1.0,7.0,7.0,0.0,29,62,Silver medal
2009,Germany,Jens,Reinhold,7.0,7.0,1.0,7.0,7.0,0.0,29,62,Silver medal
2009,Italy,Fabio,Bioletto,7.0,7.0,1.0,7.0,7.0,0.0,29,62,Silver medal
2009,Poland,Tomasz,Kociumaka,7.0,7.0,7.0,1.0,7.0,0.0,29,62,Silver medal
2009,Poland,Jakub,Oćwieja,7.0,7.0,1.0,7.0,7.0,0.0,29,62,Silver medal
2009,Portugal,Pedro Manuel,Passos de Sousa Vieira,7.0,7.0,1.0,7.0,7.0,0.0,29,62,Silver medal
2009,South Korea,Tae Joo,Ahn,7.0,7.0,1.0,7.0,7.0,0.0,29,62,Silver medal
2009,South Korea,Sunkyu,Lim,7.0,7.0,1.0,7.0,7.0,0.0,29,62,Silver medal
2009,Serbia,Mihajlo,Cekić,7.0,7.0,1.0,7.0,7.0,0.0,29,62,Silver medal
2009,Thailand,Supanat,Kamtue,7.0,7.0,1.0,7.0,7.0,0.0,29,62,Silver medal
2009,Thailand,Thanard,Kurutach,7.0,7.0,1.0,7.0,7.0,0.0,29,62,Silver medal
2009,Turkey,Fehmi Emre,Kadan,7.0,7.0,1.0,7.0,7.0,0.0,29,62,Silver medal
2009,United States of America,Delong,Meng,7.0,7.0,1.0,7.0,7.0,0.0,29,62,Silver medal
2009,United States of America,Qinxuan,Pan,7.0,7.0,1.0,7.0,7.0,0.0,29,62,Silver medal
2009,Vietnam,Phạm,Hy Hiếu,7.0,7.0,1.0,7.0,7.0,0.0,29,62,Silver medal
2009,Belarus,Aliaksei,Vaidzelevich,7.0,7.0,0.0,7.0,7.0,0.0,28,83,Silver medal
2009,Belgium,Nicolas,Radu,7.0,7.0,2.0,5.0,7.0,0.0,28,83,Silver medal
2009,Bulgaria,Svetozar Zlatkov,Stankov,7.0,7.0,2.0,5.0,7.0,0.0,28,83,Silver medal
2009,Bulgaria,Zhivko,Zhechev,7.0,7.0,0.0,7.0,7.0,0.0,28,83,Silver medal
2009,Georgia,Lasha,Lakirbaia,7.0,7.0,1.0,6.0,7.0,0.0,28,83,Silver medal
2009,Germany,Bertram,Arnold,7.0,7.0,0.0,7.0,7.0,0.0,28,83,Silver medal
2009,Hong Kong,Cho Ho,Lam,7.0,6.0,1.0,7.0,7.0,0.0,28,83,Silver medal
2009,Hungary,András,Éles,7.0,7.0,2.0,5.0,7.0,0.0,28,83,Silver medal
2009,Iran,Pooya,Vahidi Ferdowsi,7.0,7.0,1.0,6.0,7.0,0.0,28,83,Silver medal
2009,Kazakhstan,Kanat,Satylkhanov,7.0,7.0,1.0,6.0,7.0,0.0,28,83,Silver medal
2009,Malaysia,Loke,Zhi Kin,7.0,7.0,1.0,6.0,7.0,0.0,28,83,Silver medal
2009,Peru,Tomás Miguel,Angles Larico,7.0,6.0,1.0,7.0,7.0,0.0,28,83,Silver medal
2009,Peru,Julián Alonso,Mejía Cordero,6.0,7.0,1.0,7.0,7.0,0.0,28,83,Silver medal
2009,South Korea,Young Wook,Lyoo,7.0,7.0,1.0,6.0,7.0,0.0,28,83,Silver medal
2009,Taiwan,Han Lin,Hsieh,7.0,7.0,0.0,7.0,7.0,0.0,28,83,Silver medal
2009,Taiwan,Chien-Yi,Wang,7.0,7.0,1.0,6.0,7.0,0.0,28,83,Silver medal
2009,Turkey,Melih,Üçer,7.0,7.0,7.0,0.0,7.0,0.0,28,83,Silver medal
2009,United Kingdom,Preeyan,Parmar,6.0,7.0,1.0,7.0,7.0,0.0,28,83,Silver medal
2009,Croatia,Nina,Kamčev,7.0,7.0,1.0,7.0,5.0,0.0,27,101,Silver medal
2009,Democratic People's South Korea,Jang Su,Choe,7.0,5.0,1.0,7.0,7.0,0.0,27,101,Silver medal
2009,Georgia,Nikoloz,Machavariani,7.0,7.0,1.0,6.0,6.0,0.0,27,101,Silver medal
2009,Lithuania,Vaidotas,Juronis,7.0,6.0,2.0,5.0,7.0,0.0,27,101,Silver medal
2009,Romania,Andrei,Deneanu,7.0,7.0,2.0,4.0,7.0,0.0,27,101,Silver medal
2009,Serbia,Luka,Milićević,7.0,7.0,1.0,5.0,7.0,0.0,27,101,Silver medal
2009,Serbia,Dušan,Milijančević,7.0,7.0,2.0,7.0,4.0,0.0,27,101,Silver medal
2009,Taiwan,Yu-Fan,Tung,7.0,7.0,1.0,5.0,7.0,0.0,27,101,Silver medal
2009,Thailand,Pakawut,Jiradilok,7.0,7.0,1.0,7.0,5.0,0.0,27,101,Silver medal
2009,Azerbaijan,Altun,Shukurlu,7.0,7.0,0.0,5.0,7.0,0.0,26,110,Silver medal
2009,Brazil,Marcelo Tadeu,de Sá Oliveira Sales,7.0,5.0,0.0,7.0,7.0,0.0,26,110,Silver medal
2009,Bulgaria,Svetoslav,Karaivanov,7.0,7.0,0.0,5.0,7.0,0.0,26,110,Silver medal
2009,Canada,Hunter,Spink,7.0,4.0,1.0,7.0,7.0,0.0,26,110,Silver medal
2009,Kazakhstan,Yegor,Klochkov,7.0,6.0,1.0,5.0,7.0,0.0,26,110,Silver medal
